observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,0.0,0.49568551778793335,0.4884997606277466,0.38894012570381165,0.30984336137771606,0.23247601091861725,0.18101541697978973,0.15225303173065186,0.1396866738796234,0.004175390116870403
A,1,B,1,1.0,0.49568551778793335,0.499918133020401,0.5947065949440002,0.6856204271316528,0.7753682136535645,0.8324962258338928,0.8642645478248596,0.8780681490898132,0.9958578944206238
A,0,C,2,0.0,0.49568551778793335,0.4955784738063812,0.47361143827438357,0.4962127357721329,0.3405508160591125,0.37605530917644503,0.2234929770231247,0.1398744285106659,0.0038918028585612774
A,1,C,2,1.0,0.49568551778793335,0.4944802522659302,0.4937945604324341,0.6080712497234344,0.6647620886564255,0.8305823802947998,0.7916785210371018,0.7291312158107758,0.9958071708679199
A,0,D,3,1.0,0.49568551778793335,0.49929494261741636,0.5080159455537796,0.5080866813659668,0.599782395362854,0.5070523172616959,0.6421234309673309,0.6029031366109848,0.9053447246551514
A,1,D,3,0.0,0.49568551778793335,0.49929494261741636,0.5128547638654709,0.5080866813659668,0.38262597322463987,0.3519398719072342,0.4191756099462509,0.4154746741056442,0.098978690803051
A,0,E,4,1.0,0.49568551778793335,0.4949680984020233,0.5300781846046447,0.5718645602464676,0.5060719773173332,0.44702858924865724,0.7212534993886948,0.4420161932706833,0.8967010791413486
A,1,E,4,0.0,0.49568551778793335,0.49285815954208373,0.45434128046035765,0.49989335238933563,0.4534911781549454,0.3835128486156464,0.3030686378479004,0.4420161932706833,0.10385043798014522
B,0,A,1,0.0,0.49568551778793335,0.48869818449020386,0.3918737769126892,0.3081866204738617,0.23098011314868927,0.17923788726329803,0.15059009194374084,0.13738597929477692,0.003646316472440958
B,1,A,1,1.0,0.49568551778793335,0.49984607100486755,0.5936088562011719,0.6811826229095459,0.7718257904052734,0.829052209854126,0.861405611038208,0.8750199675559998,0.9958574175834656
B,0,C,1,0.0,0.49568551778793335,0.4889891445636749,0.3928789496421814,0.30978187918663025,0.23248039186000824,0.18125799298286438,0.15246978402137756,0.1398744285106659,0.0038918028585612774
B,1,C,1,1.0,0.49568551778793335,0.4999713599681854,0.5947101712226868,0.6826435923576355,0.7728325128555298,0.8305823802947998,0.8627017140388489,0.8764454126358032,0.9958071708679199
B,0,D,2,1.0,0.49568551778793335,0.5022272497415543,0.505596536397934,0.5443760633468628,0.6308047413825989,0.6233866512775421,0.7313025593757629,0.7434744834899902,0.9053447246551514
B,1,D,2,0.0,0.49568551778793335,0.5012498140335083,0.5104353547096252,0.4717972993850708,0.4446706652641296,0.3131617605686188,0.2854069173336029,0.32176044285297395,0.098978690803051
B,0,E,3,1.0,0.49568551778793335,0.49180319011211393,0.511143958568573,0.5358789563179016,0.7163951739668846,0.3835128486156464,0.5818585455417633,0.6588836058974266,0.7975947489961982
B,1,E,3,0.0,0.49568551778793335,0.4949680984020233,0.4922097325325012,0.4279221445322037,0.40091037899255755,0.3199971079826355,0.44246359169483185,0.6588836058974266,0.10385043798014522
C,0,A,2,0.0,0.49568551778793335,0.49315733909606935,0.45239430069923403,0.3081866204738617,0.3932338163256645,0.24421931952238082,0.4349162995815277,0.2849127769470215,0.003646316472440958
C,1,A,2,1.0,0.49568551778793335,0.4942721277475357,0.533088332414627,0.5319842219352722,0.717741222679615,0.6990893453359603,0.861405611038208,0.8012565687298775,0.8966363074723631
C,0,B,1,0.0,0.49568551778793335,0.48906004428863525,0.39479860663414,0.315594345331192,0.23705506324768066,0.18502196669578552,0.15604890882968903,0.14437463879585266,0.004445670638233423
C,1,B,1,1.0,0.49568551778793335,0.500249445438385,0.5955522060394287,0.684802234172821,0.7730762362480164,0.8312457799911499,0.8630693554878235,0.8775511384010315,0.995394766330719
