observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,0.0,0.5029500722885132,0.49520084261894226,0.4300382137298584,0.3373964726924896,0.25498220324516296,0.1778583973646164,0.14364665746688843,0.12628333270549774,0.0036060677375644445
A,1,B,1,1.0,0.5029500722885132,0.5019895434379578,0.5592705011367798,0.6544285416603088,0.7205964922904968,0.8204591274261475,0.8540218472480774,0.8692888021469116,0.9957629442214966
A,0,C,2,0.0,0.5029500722885132,0.49791689217090607,0.5066611289978027,0.5348625540733337,0.4510880410671234,0.19338300824165344,0.1576104611158371,0.13880562782287598,0.0042625656351447105
A,1,C,2,1.0,0.5029500722885132,0.498574960231781,0.5193961948156357,0.5053039342164993,0.6724618524312973,0.6263117045164108,0.7788198456168175,0.6459032237529755,0.9953130483627319
A,0,D,3,1.0,0.5029500722885132,0.502982234954834,0.5014457821846008,0.5195147693157196,0.5231831073760986,0.6675836443901062,0.653464624285698,0.5566203594207764,0.8675715327262878
A,1,D,3,0.0,0.5029500722885132,0.5017301380634308,0.5006502151489258,0.5307975590229035,0.46752108335494996,0.49625309109687804,0.3544836938381195,0.4136274456977844,0.26134585291147233
A,0,E,4,1.0,0.5029500722885132,0.5008682310581207,0.5040496230125427,0.4323755145072937,0.4394416332244873,0.43460927307605746,0.358681757748127,0.5697089493274688,0.8967509664595127
A,1,E,4,0.0,0.5029500722885132,0.4983440339565277,0.459654438495636,0.5520670771598816,0.5293406128883362,0.6221938923001289,0.497841976583004,0.7156739264726639,0.10322510972619056
B,0,A,1,0.0,0.5029500722885132,0.49417930841445923,0.4306909441947937,0.35872882604599,0.2772684097290039,0.19572079181671143,0.15982241928577423,0.14106906950473785,0.004343627020716667
B,1,A,1,1.0,0.5029500722885132,0.5006646513938904,0.5579341650009155,0.6528671383857727,0.7141138315200806,0.8090203404426575,0.845378577709198,0.8608667850494385,0.9952982068061829
B,0,C,1,0.0,0.5029500722885132,0.49462655186653137,0.43025073409080505,0.35751083493232727,0.2739889919757843,0.19338300824165344,0.1576104611158371,0.13880562782287598,0.0042625656351447105
B,1,C,1,1.0,0.5029500722885132,0.5012072324752808,0.5576013922691345,0.6530970335006714,0.7167366147041321,0.8118525743484497,0.8478431105613708,0.8632307648658752,0.9953130483627319
B,0,D,2,1.0,0.5029500722885132,0.5023561865091324,0.5006502151489258,0.5364389538764953,0.5788451313972474,0.6104734599590301,0.6202445209026337,0.6996132731437683,0.8675715327262878
B,1,D,2,0.0,0.5029500722885132,0.502982234954834,0.5046280503273011,0.5082319796085357,0.5046290993690491,0.410587814450264,0.3544836938381195,0.4493756741285324,0.19398744404315948
B,0,E,3,1.0,0.5029500722885132,0.4983440339565277,0.5040496230125427,0.49222129583358765,0.5742901027202606,0.3095528602600098,0.776162414252758,0.6426914379000663,0.6983695022761822
B,1,E,3,0.0,0.5029500722885132,0.49771298468112946,0.4707532346248627,0.49222129583358765,0.5293406128883362,0.3720810666680336,0.5674220860004425,0.49672646075487137,0.20241584181785582
C,0,A,2,0.0,0.5029500722885132,0.49612491130828856,0.4943125545978546,0.47638415098190307,0.36463749408721924,0.3183807015419006,0.15982241928577423,0.28502861261367796,0.004343627020716667
C,1,A,2,1.0,0.5029500722885132,0.49871904850006105,0.519761198759079,0.5646256446838379,0.49569112062454224,0.6250304758548737,0.6397117301821709,0.8608667850494385,0.8962027488276363
C,0,B,1,0.0,0.5029500722885132,0.4963496923446655,0.4316888153553009,0.33587446808815,0.25143665075302124,0.17552097141742706,0.14143134653568268,0.12407917529344559,0.00356870936229825
C,1,B,1,1.0,0.5029500722885132,0.5032573938369751,0.5534037947654724,0.6550999283790588,0.7254703640937805,0.8224884867668152,0.8554588556289673,0.8707300424575806,0.9956499934196472
C,0,D,1,1.0,0.5029500722885132,0.4992259442806244,0.4990590810775757,0.5477217435836792,0.6159531474113464,0.6675836443901062,0.6866847276687622,0.6996132731437683,0.8675715327262878
C,1,D,1,0.0,0.5029500722885132,0.5054864287376404,0.5070147514343262,0.49130779504776,0.43041306734085083,0.38203272223472595,0.3544836938381195,0.34213098883628845,0.19398744404315948
C,0,E,2,1.0,0.5029500722885132,0.4983440339565277,0.5040496230125427,0.5520670771598816,0.6192395925521851,0.6221938923001289,0.6370021954178811,0.5697089493274688,0.8967509664595127
C,1,E,2,0.0,0.5029500722885132,0.4996061325073242,0.5151484191417695,0.49222129583358765,0.3495426535606384,0.6221938923001289,0.28910164833068847,0.27777899503707887,0.004034377634525299
D,0,A,3,1.0,0.5029500722885132,0.4974219799041748,0.5070368766784668,0.5057979822158813,0.45200657844543457,0.3183807015419006,0.43404488265514374,0.4289881557226181,0.8962027488276363
D,1,A,3,0.0,0.5029500722885132,0.4974219799041748,0.5070368766784668,0.5352118134498596,0.5393756628036499,0.37971065640449525,0.43404488265514374,0.5729476988315583,0.2025345429778099
D,0,B,2,1.0,0.5029500722885132,0.4998035430908203,0.46820330917835234,0.5593322902917862,0.441050136089325,0.4343079775571823,0.498445101082325,0.4974046088755131,0.6980256082024425
D,1,B,2,0.0,0.5029500722885132,0.49911277294158934,0.49254630506038666,0.5593322902917862,0.441050136089325,0.3696112260222435,0.4270423501729965,0.4974046088755131,0.10277683776803315
D,0,C,1,1.0,0.5029500722885132,0.49824148416519165,0.498702734708786,0.5137717723846436,0.560131311416626,0.5693389177322388,0.5738766193389893,0.5791393518447876,0.6714313626289368
D,1,C,1,0.0,0.5029500722885132,0.5043863654136658,0.5062724947929382,0.508827805519104,0.45781978964805603,0.4199240207672119,0.39891836047172546,0.389419823884964,0.2693578898906708
D,0,E,1,0.0,0.5029500722885132,0.4958198368549347,0.4374568462371826,0.3426068425178528,0.25964367389678955,0.1844964474439621,0.14994142949581146,0.13181401789188385,0.004034377634525299
D,1,E,1,1.0,0.5029500722885132,0.5021303296089172,0.5484448075294495,0.6418357491493225,0.7091385722160339,0.8097785115242004,0.8457425236701965,0.8616389036178589,0.995941698551178
E,0,A,4,1.0,0.5029500722885132,0.4967734456062317,0.4688639104366302,0.47638415098190307,0.3209529519081116,0.5023705661296844,0.5026004984974861,0.7888870134949684,0.5989163748919963
E,1,A,4,0.0,0.5029500722885132,0.4974219799041748,0.4815882325172424,0.5352118134498596,0.5393756628036499,0.5023705661296844,0.5026004984974861,0.35700838416814806,0.40072545893490313
E,0,B,3,1.0,0.5029500722885132,0.49773123264312746,0.5047178030014038,0.43164210617542265,0.5358568787574768,0.6283982321619987,0.7126533538103104,0.4227395221590996,0.5988174797967076
E,1,B,3,0.0,0.5029500722885132,0.4984220027923584,0.44386031329631803,0.46356465220451354,0.5832602500915527,0.4990047290921211,0.35563959926366806,0.5720696955919266,0.6980256082024425
E,0,C,2,1.0,0.5029500722885132,0.5006994366645813,0.5024876147508621,0.5122885823249816,0.529437854886055,0.5543974280357361,0.5213891416788101,0.5601673990488052,0.6714313626289368
E,1,C,2,0.0,0.5029500722885132,0.5019284129142761,0.5032445907592773,0.5108053922653198,0.488513246178627,0.4498070001602173,0.41641418635845184,0.40839177668094634,0.2693578898906708
E,0,D,1,0.0,0.5029500722885132,0.4954562783241272,0.42983537912368774,0.35404515266418457,0.27727746963500977,0.2012227177619934,0.16473591327667236,0.1454336792230606,0.004272457677870989
E,1,D,1,1.0,0.5029500722885132,0.5017070174217224,0.5594726204872131,0.6444833278656006,0.7035680413246155,0.7990758419036865,0.8343752026557922,0.8504455089569092,0.9938720464706421
