observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,0.0,0.5057246685028076,0.5327281951904297,0.5202666521072388,0.45743492245674133,0.35683560371398926,0.2351795881986618,0.04458579048514366,0.019033068791031837,0.05774946138262749
A,1,B,1,1.0,0.5057246685028076,0.5332828760147095,0.5346736311912537,0.5980097651481628,0.7574514746665955,0.9451763033866882,0.9661105871200562,0.9833905100822449,0.959250807762146
A,0,C,2,1.0,0.5057246685028076,0.5309412062168122,0.5453283309936523,0.5657823801040649,0.612167227268219,0.6023825883865357,0.9074161052703857,0.8524455722421408,0.8973027467727661
A,1,C,2,0.0,0.5057246685028076,0.5306604862213135,0.5556522071361542,0.5458329796791077,0.4986495614051819,0.41782546043395996,0.09779458492994308,0.22326373755931855,0.08324289321899414
A,0,D,3,1.0,0.5057246685028076,0.5288909077644348,0.532299530506134,0.5546567440032959,0.6181876063346863,0.48989363610744474,0.9581563472747803,0.9781609773635864,0.5054986532777548
A,1,D,3,0.0,0.5057246685028076,0.5291817307472229,0.5333992898464203,0.5546567440032959,0.6813904345035553,0.48989363610744474,0.24131074845790862,0.028664298355579376,0.15108634047210218
A,0,E,4,0.0,0.5057246685028076,0.5327592670917511,0.5589397072792053,0.5760563492774964,0.5396046608686447,0.4331894278526306,0.15853162184357644,0.03005787916481495,0.317624370008707
A,1,E,4,1.0,0.5057246685028076,0.5324941039085388,0.5589397072792053,0.5578765988349914,0.5203839421272278,0.5891272634267807,0.6568558864295483,0.938809871673584,0.7271994039416313
B,0,A,1,0.0,0.5057246685028076,0.5336732268333435,0.5231930613517761,0.4630131721496582,0.36491480469703674,0.2412513792514801,0.04623868688941002,0.020235547795891762,0.05780579894781113
B,1,A,1,1.0,0.5057246685028076,0.5342482924461365,0.5364362001419067,0.6000410914421082,0.7597021460533142,0.9460372924804688,0.9665066599845886,0.9836658835411072,0.9585840106010437
