observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,1.0,0.49950313568115234,0.4946315288543701,0.5037015080451965,0.5251112580299377,0.7660676836967468,0.8749706745147705,0.9786472320556641,0.9923627376556396,0.9344990253448486
A,1,B,1,0.0,0.49950313568115234,0.4993404448032379,0.48611369729042053,0.4352317154407501,0.3398053050041199,0.11749520152807236,0.04246265068650246,0.011594492010772228,0.02841542474925518
A,0,C,2,1.0,0.49950313568115234,0.48092395067214966,0.4820314347743988,0.42663396894931793,0.5696652337908745,0.9042122960090637,0.9856679439544678,0.9954681396484375,0.7646340221166611
A,1,C,2,0.0,0.49950313568115234,0.4803343415260315,0.4820314347743988,0.38653466403484343,0.42534811049699783,0.13032214976847173,0.12103344313800335,0.010525043122470379,0.03469030559062958
A,0,D,3,0.0,0.49950313568115234,0.48720033168792726,0.49129719734191896,0.4919541537761688,0.5600159913301468,0.36646987199783326,0.1429526686668396,0.01430577039718628,0.12214417085051536
A,1,D,3,1.0,0.49950313568115234,0.48777227103710175,0.49129719734191896,0.4654232978820801,0.6028743863105774,0.668131697177887,0.9837489128112793,0.994788408279419,0.8469956658780575
A,0,E,4,0.0,0.49950313568115234,0.48527299165725707,0.48595641553401947,0.42660266160964966,0.48717295229434965,0.2947436776012182,0.01974337548017502,0.20542422011494638,0.21534204483032227
A,1,E,4,1.0,0.49950313568115234,0.48570906519889834,0.46812406182289124,0.42660266160964966,0.5588762246072292,0.7244198806583881,0.8877026788890362,0.9948968291282654,0.8490795344114304
B,0,A,1,1.0,0.49950313568115234,0.49190306663513184,0.5010440945625305,0.518783450126648,0.7612188458442688,0.8732693791389465,0.9777023792266846,0.9918714761734009,0.9319294095039368
B,1,A,1,0.0,0.49950313568115234,0.4968760013580322,0.48681554198265076,0.4434857964515686,0.35436880588531494,0.1430729627609253,0.057251520454883575,0.016132833436131477,0.03171918913722038
B,0,C,1,0.0,0.49950313568115234,0.478565514087677,0.4579286575317383,0.3263857066631317,0.06455530226230621,0.04433435574173927,0.02496294304728508,0.010525043122470379,0.03469030559062958
