observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,0.0,0.5031394362449646,0.49761512875556946,0.44485387206077576,0.3432871699333191,0.2550753951072693,0.1888672411441803,0.15199647843837738,0.13356532156467438,0.00457795849069953
A,1,B,1,1.0,0.5031394362449646,0.5045223236083984,0.5645793080329895,0.6513144969940186,0.7019315361976624,0.7901310324668884,0.8290159702301025,0.8474161624908447,0.9951893091201782
A,0,C,2,1.0,0.5031394362449646,0.4995174705982208,0.49571210741996763,0.5113084346055985,0.5074846595525742,0.5835111200809479,0.571631771326065,0.6253312826156616,0.7536614537239075
A,1,C,2,0.0,0.5031394362449646,0.4976057171821594,0.49571210741996763,0.49934079349040983,0.5074846595525742,0.43979292511940005,0.4202820748090744,0.41352091133594515,0.2729319930076599
A,0,D,3,1.0,0.5031394362449646,0.5043486773967742,0.5172054648399353,0.4992115646600723,0.5312211990356446,0.5569651484489441,0.6334670260548592,0.6411673218011856,0.5996030576527118
A,1,D,3,0.0,0.5031394362449646,0.5010577619075776,0.5059750825166702,0.528903317451477,0.4397810220718384,0.6180015623569488,0.5648581087589264,0.4242287456989288,0.30225417148321865
A,0,E,4,1.0,0.5031394362449646,0.5014544576406479,0.47944392561912536,0.4952472597360611,0.5727315336465836,0.616349358856678,0.4963057041168213,0.6408941820263863,0.798249763995409
A,1,E,4,0.0,0.5031394362449646,0.5014544576406479,0.5049491226673126,0.5584871858358383,0.5272432684898376,0.49502944201231003,0.3597917079925537,0.2810288667678833,0.5006345976144075
B,0,A,1,0.0,0.5031394362449646,0.49739915132522583,0.4509497284889221,0.36570385098457336,0.27983155846595764,0.21054156124591827,0.17196017503738403,0.15174710750579834,0.007479819934815168
B,1,A,1,1.0,0.5031394362449646,0.5044207572937012,0.548556387424469,0.635590672492981,0.6954914927482605,0.7839540839195251,0.825471818447113,0.8426674604415894,0.9941909909248352
B,0,C,1,1.0,0.5031394362449646,0.49633121490478516,0.4930872619152069,0.5133030414581299,0.5556411147117615,0.6014758944511414,0.614874541759491,0.6253312826156616,0.7536614537239075
B,1,C,1,0.0,0.5031394362449646,0.5027037262916565,0.49964937567710876,0.49335697293281555,0.45932820439338684,0.42182815074920654,0.39866068959236145,0.38998642563819885,0.2729319930076599
B,0,D,2,1.0,0.5031394362449646,0.5018804907798767,0.49474470019340516,0.5585950702428818,0.5312211990356446,0.6180015623569488,0.42764027416706085,0.4242287456989288,0.5996030576527118
B,1,D,2,0.0,0.5031394362449646,0.5027032196521759,0.5172054648399353,0.4695198118686676,0.3940609335899353,0.25178307890892027,0.4962491914629936,0.4242287456989288,0.30225417148321865
B,0,E,3,1.0,0.5031394362449646,0.5030985027551651,0.492196524143219,0.4952472597360611,0.48175500333309174,0.555689400434494,0.4963057041168213,0.4249749928712845,0.8974548194557428
B,1,E,3,0.0,0.5031394362449646,0.5006324350833893,0.5177017211914062,0.4636272966861725,0.4362667381763458,0.555689400434494,0.3597917079925537,0.3530019298195839,0.20301943123340607
C,0,A,2,1.0,0.5031394362449646,0.49950563311576845,0.4899923920631409,0.5546246260404587,0.44609553217887876,0.6119303271174431,0.6294183254241943,0.566299319267273,0.8955198738258332
C,1,A,2,0.0,0.5031394362449646,0.49950563311576845,0.5095137238502503,0.36570385098457336,0.4045295387506485,0.3825653180480003,0.43336483240127566,0.49720728397369385,0.10615093703381717
C,0,B,1,1.0,0.5031394362449646,0.4970318675041199,0.4958489239215851,0.5187572240829468,0.5613463521003723,0.6099593639373779,0.621114194393158,0.6326619982719421,0.7710118889808655
C,1,B,1,0.0,0.5031394362449646,0.5035918354988098,0.5028437972068787,0.49341344833374023,0.45007315278053284,0.4043468236923218,0.3763250708580017,0.3658326268196106,0.22775889933109283
