observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
A,0,B,1,0.0,0.5127368569374084,0.5784540176391602,0.7915549278259277,0.9047799110412598,0.4154258668422699,0.0021357345394790173,1.4328715224110056e-05,1.5070471093281412e-08,0.04068321734666824
A,1,B,1,1.0,0.5127368569374084,0.5095266103744507,0.7221559286117554,0.9132647514343262,0.9824880957603455,0.999148964881897,0.9999544620513916,1.0,0.970158576965332
A,0,C,2,1.0,0.5127368569374084,0.4740847498178482,0.5679382681846619,0.6486819982528687,0.5164062291383743,0.9981560111045837,0.9998717308044434,0.9999998807907104,0.9623945355415344
A,1,C,2,0.0,0.5127368569374084,0.47079421281814576,0.5927683472633362,0.6963126182556152,0.21267561614513397,0.00935770571231842,4.471197826205753e-05,8.732275205147744e-07,0.046838827431201935
A,0,D,3,1.0,0.5127368569374084,0.5295332849025727,0.7520055890083313,0.877772080898285,0.7789344727993012,0.9969618916511536,0.9998154044151306,1.0,0.8790194652974606
A,1,D,3,0.0,0.5127368569374084,0.5805218279361725,0.7624902129173279,0.8807641506195069,0.4821517109870911,0.0015550443204119802,1.1663378245430067e-05,1.0976608066926019e-08,0.13404792174696922
A,0,E,4,0.0,0.5127368569374084,0.46988603472709656,0.6487135112285614,0.7769580364227295,0.5240219503641128,0.019587749615311623,6.450959335779771e-05,7.935600478958804e-07,0.13631733804941176
A,1,E,4,1.0,0.5127368569374084,0.46988603472709656,0.6568827390670776,0.7769580364227295,0.7114160299301148,0.9953233599662781,0.9992386102676392,0.999998927116394,0.7768143802881241
B,0,A,1,0.0,0.5127368569374084,0.5761188268661499,0.7908832430839539,0.9035480618476868,0.5820540189743042,0.010703710839152336,0.00013907981337979436,1.5206417458557553e-07,0.050044167786836624
B,1,A,1,1.0,0.5127368569374084,0.5050274729728699,0.7151742577552795,0.9058480858802795,0.9786790013313293,0.9987727999687195,0.9999324083328247,1.0,0.9693209528923035
B,0,C,1,1.0,0.5127368569374084,0.4905374348163605,0.6920886635780334,0.8868350982666016,0.9720021486282349,0.9981560111045837,0.9998717308044434,0.9999998807907104,0.9623945355415344
B,1,C,1,0.0,0.5127368569374084,0.45763206481933594,0.5679382681846619,0.6486819982528687,0.21267561614513397,0.00935770571231842,4.471197826205753e-05,8.732275205147744e-07,0.046838827431201935
B,0,D,2,1.0,0.5127368569374084,0.5550275564193725,0.7310363411903381,0.8747800111770629,0.8976475775241852,0.9969618916511536,0.9998154044151306,1.0,0.972140908241272
B,1,D,2,0.0,0.5127368569374084,0.5635256469249725,0.7415209650993347,0.8807641506195069,0.4821517109870911,0.0015550443204119802,1.1663378245430067e-05,1.0976608066926019e-08,0.040926478803157806
B,0,E,3,0.0,0.5127368569374084,0.47158876061439514,0.6487135112285614,0.7621010482311249,0.3990925639867783,0.019587749615311623,6.450959335779771e-05,7.935600478958804e-07,0.13631733804941176
B,1,E,3,1.0,0.5127368569374084,0.4766969382762909,0.632375055551529,0.7472440600395203,0.6489513367414474,0.9953233599662781,0.9992386102676392,0.999998927116394,0.8683139577507972
C,0,A,2,1.0,0.5127368569374084,0.5263548791408539,0.7303160548210144,0.9046980738639832,0.9786790013313293,0.9987727999687195,0.9999324083328247,1.0,0.9693209528923035
C,1,A,2,0.0,0.5127368569374084,0.5405731499195099,0.7378869533538819,0.905388081073761,0.7803665101528168,0.010703710839152336,0.00013907981337979436,1.5206417458557553e-07,0.050044167786836624
C,0,B,1,1.0,0.5127368569374084,0.4929475486278534,0.7026739716529846,0.8976470828056335,0.9765172004699707,0.9986715316772461,0.9999085664749146,1.0,0.9645097851753235
C,1,B,1,0.0,0.5127368569374084,0.4564783573150635,0.559660017490387,0.6605851650238037,0.23710967600345612,0.01444429624825716,8.228770457208157e-05,1.8280039739693166e-06,0.05276631563901901
C,0,D,1,0.0,0.5127368569374084,0.6060160994529724,0.8149133324623108,0.8987165689468384,0.36343860626220703,0.0015550443204119802,1.1663378245430067e-05,1.0976608066926019e-08,0.040926478803157806
C,1,D,1,1.0,0.5127368569374084,0.5210351943969727,0.710067093372345,0.8687958717346191,0.9570041298866272,0.9969618916511536,0.9998154044151306,1.0,0.972140908241272
C,0,E,2,1.0,0.5127368569374084,0.468183308839798,0.6487135112285614,0.7472440600395203,0.8363454163074493,0.9953233599662781,0.9992386102676392,0.999998927116394,0.9598135352134705
C,1,E,2,0.0,0.5127368569374084,0.4732914865016937,0.6487135112285614,0.7621010482311249,0.33662787079811096,0.019587749615311623,6.450959335779771e-05,7.935600478958804e-07,0.13631733804941176
D,0,A,3,1.0,0.5127368569374084,0.5192457437515259,0.7454578518867493,0.905388081073761,0.9390165030956268,0.9987727999687195,0.9999324083328247,1.0,0.9693209528923035
D,1,A,3,0.0,0.5127368569374084,0.5476822853088379,0.7454578518867493,0.905388081073761,0.8596915066242218,0.010703710839152336,0.00013907981337979436,1.5206417458557553e-07,0.050044167786836624
D,0,B,2,1.0,0.5127368569374084,0.46741911470890046,0.559660017490387,0.6842913568019867,0.8286356955766678,0.9986715316772461,0.9999085664749146,1.0,0.9645097851753235
D,1,B,2,0.0,0.5127368569374084,0.47471295297145844,0.6025642037391663,0.6605851650238037,0.23710967600345612,0.01444429624825716,8.228770457208157e-05,1.8280039739693166e-06,0.14394066259264945
D,0,C,1,0.0,0.5127368569374084,0.6156001091003418,0.8202114105224609,0.8969412446022034,0.31464049220085144,0.0009446987533010542,6.006587227602722e-06,3.692135486232928e-09,0.03729866072535515
D,1,C,1,1.0,0.5127368569374084,0.5338576436042786,0.7354080677032471,0.8834583163261414,0.9689327478408813,0.9982959628105164,0.9999175071716309,0.9999998807907104,0.9649245142936707
D,0,E,1,1.0,0.5127368569374084,0.48180511593818665,0.705898106098175,0.8958139419555664,0.9612748026847839,0.9953233599662781,0.9992386102676392,0.999998927116394,0.9598135352134705
D,1,E,1,0.0,0.5127368569374084,0.4647778570652008,0.6242058277130127,0.7472440600395203,0.33662787079811096,0.019587749615311623,6.450959335779771e-05,7.935600478958804e-07,0.044817760586738586
E,0,A,4,0.0,0.5127368569374084,0.5547914206981659,0.7303160548210144,0.9049280762672425,0.7407040119171142,0.010703710839152336,0.00013907981337979436,1.5206417458557553e-07,0.050044167786836624
E,1,A,4,1.0,0.5127368569374084,0.5405731499195099,0.7378869533538819,0.9051580786705017,0.7803665101528168,0.9987727999687195,0.9999324083328247,1.0,0.6935379173606634
E,0,B,3,0.0,0.5127368569374084,0.4820067912340164,0.5739614129066467,0.6842913568019867,0.23710967600345612,0.01444429624825716,8.228770457208157e-05,1.8280039739693166e-06,0.05276631563901901
E,1,B,3,1.0,0.5127368569374084,0.47471295297145844,0.6025642037391663,0.6842913568019867,0.6807541906833648,0.9986715316772461,0.9999085664749146,1.0,0.7821610912680625
E,0,C,2,1.0,0.5127368569374084,0.5665546298027039,0.7523687362670899,0.8848066091537475,0.9689327478408813,0.9982959628105164,0.9999175071716309,0.9999998807907104,0.8721619289368391
E,1,C,2,0.0,0.5127368569374084,0.5665546298027039,0.7608490705490112,0.88750319480896,0.4454989433288574,0.0009446987533010542,6.006587227602722e-06,3.692135486232928e-09,0.1300612460821867
